"Name","lDAPDisplayName","Created","Modified","attributeID","attributeSyntax"
"ms-DS-Az-Task-Is-Role-Definition","msDS-AzTaskIsRoleDefinition","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1818","2.5.5.8"
"MS-SQL-GPSHeight","mS-SQL-GPSHeight","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1387","2.5.5.12"
"Presentation-Address","presentationAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.29","2.5.5.13"
"ShadowMin","shadowMin","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.6","2.5.5.9"
"ms-DS-Service-AuthN-Policy-BL","msDS-ServiceAuthNPolicyBL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2294","2.5.5.1"
"documentPublisher","documentPublisher","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.56","2.5.5.12"
"ms-DS-Az-Object-Guid","msDS-AzObjectGuid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1949","2.5.5.10"
"MS-SQL-Version","mS-SQL-Version","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1388","2.5.5.12"
"Previous-CA-Certificates","previousCACertificates","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.692","2.5.5.10"
"ShadowMax","shadowMax","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.7","2.5.5.9"
"ms-DS-Assigned-AuthN-Policy","msDS-AssignedAuthNPolicy","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2295","2.5.5.1"
"documentTitle","documentTitle","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.12","2.5.5.12"
"ms-DS-Az-Generic-Data","msDS-AzGenericData","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1950","2.5.5.12"
"MS-SQL-Language","mS-SQL-Language","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1389","2.5.5.12"
"Previous-Parent-CA","previousParentCA","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.694","2.5.5.1"
"ShadowWarning","shadowWarning","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.8","2.5.5.9"
"ms-DS-Assigned-AuthN-Policy-BL","msDS-AssignedAuthNPolicyBL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2296","2.5.5.1"
"documentVersion","documentVersion","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.13","2.5.5.12"
"ms-DS-Behavior-Version","msDS-Behavior-Version","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1459","2.5.5.9"
"MS-SQL-Description","mS-SQL-Description","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1390","2.5.5.12"
"Primary-Group-ID","primaryGroupID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.98","2.5.5.9"
"ShadowInactive","shadowInactive","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.9","2.5.5.9"
"ms-DS-AuthN-Policy-Enforced","msDS-AuthNPolicyEnforced","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2297","2.5.5.8"
"Domain-Certificate-Authorities","domainCAs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.668","2.5.5.1"
"ms-DS-Byte-Array","msDS-ByteArray","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1831","2.5.5.10"
"MS-SQL-Type","mS-SQL-Type","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1391","2.5.5.12"
"Primary-Group-Token","primaryGroupToken","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1412","2.5.5.9"
"ShadowExpire","shadowExpire","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.10","2.5.5.9"
"ms-DS-AuthN-Policy-Silo-Enforced","msDS-AuthNPolicySiloEnforced","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2298","2.5.5.8"
"Domain-Component","dc","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.25","2.5.5.12"
"ms-DS-Cached-Membership","msDS-Cached-Membership","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1441","2.5.5.10"
"MS-SQL-InformationDirectory","mS-SQL-InformationDirectory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1392","2.5.5.8"
"Print-Attributes","printAttributes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.247","2.5.5.9"
"ShadowFlag","shadowFlag","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.11","2.5.5.9"
"ms-DS-Device-MDMStatus","msDS-DeviceMDMStatus","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2308","2.5.5.12"
"Domain-Cross-Ref","domainCrossRef","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.472","2.5.5.1"
"ms-DS-Cached-Membership-Time-Stamp","msDS-Cached-Membership-Time-Stamp","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1442","2.5.5.16"
"MS-SQL-Database","mS-SQL-Database","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1393","2.5.5.12"
"Print-Bin-Names","printBinNames","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.237","2.5.5.12"
"MemberUid","memberUid","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.12","2.5.5.5"
"ms-DS-External-Directory-Object-Id","msDS-ExternalDirectoryObjectId","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2310","2.5.5.12"
"Domain-ID","domainID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.686","2.5.5.1"
"MS-DS-Consistency-Guid","mS-DS-ConsistencyGuid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1360","2.5.5.10"
"MS-SQL-AllowAnonymousSubscription","mS-SQL-AllowAnonymousSubscription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1394","2.5.5.8"
"Print-Collate","printCollate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.242","2.5.5.8"
"MemberNisNetgroup","memberNisNetgroup","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.13","2.5.5.5"
"ms-DS-Is-Compliant","msDS-IsCompliant","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2314","2.5.5.8"
"Domain-Identifier","domainIdentifier","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.755","2.5.5.9"
"MS-DS-Consistency-Child-Count","mS-DS-ConsistencyChildCount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1361","2.5.5.9"
"MS-SQL-Alias","mS-SQL-Alias","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1395","2.5.5.12"
"Print-Color","printColor","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.243","2.5.5.8"
"NisNetgroupTriple","nisNetgroupTriple","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.14","2.5.5.5"
"ms-DS-Key-Id","msDS-KeyId","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2315","2.5.5.10"
"Domain-Policy-Object","domainPolicyObject","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.32","2.5.5.1"
"MS-DS-Creator-SID","mS-DS-CreatorSID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1410","2.5.5.17"
"MS-SQL-Size","mS-SQL-Size","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1396","2.5.5.16"
"Print-Duplex-Supported","printDuplexSupported","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1311","2.5.5.8"
"IpServicePort","ipServicePort","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.15","2.5.5.9"
"ms-DS-Key-Material","msDS-KeyMaterial","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2316","2.5.5.10"
"Domain-Policy-Reference","domainPolicyReference","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.422","2.5.5.1"
"ms-DS-Date-Time","msDS-DateTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1832","2.5.5.11"
"MS-SQL-CreationDate","mS-SQL-CreationDate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1397","2.5.5.12"
"Print-End-Time","printEndTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.234","2.5.5.9"
"IpServiceProtocol","ipServiceProtocol","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.16","2.5.5.5"
"ms-DS-Key-Usage","msDS-KeyUsage","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2317","2.5.5.12"
"Domain-Replica","domainReplica","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.158","2.5.5.12"
"ms-DS-Default-Quota","msDS-DefaultQuota","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1846","2.5.5.9"
"MS-SQL-LastBackupDate","mS-SQL-LastBackupDate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1398","2.5.5.12"
"Print-Form-Name","printFormName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.235","2.5.5.12"
"IpProtocolNumber","ipProtocolNumber","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.17","2.5.5.9"
"ms-DS-Key-Principal","msDS-KeyPrincipal","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2318","2.5.5.1"
"Domain-Wide-Policy","domainWidePolicy","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.421","2.5.5.10"
"ms-DS-Deleted-Object-Lifetime","msDS-DeletedObjectLifetime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2068","2.5.5.9"
"MS-SQL-LastDiagnosticDate","mS-SQL-LastDiagnosticDate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1399","2.5.5.12"
"Print-Keep-Printed-Jobs","printKeepPrintedJobs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.275","2.5.5.8"
"OncRpcNumber","oncRpcNumber","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.18","2.5.5.9"
"ms-DS-Key-Principal-BL","msDS-KeyPrincipalBL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2319","2.5.5.1"
"drink","drink","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.5","2.5.5.12"
"ms-DS-DnsRootAlias","msDS-DnsRootAlias","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1719","2.5.5.12"
"MS-SQL-Applications","mS-SQL-Applications","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1400","2.5.5.12"
"Print-Language","printLanguage","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.246","2.5.5.12"
"IpHostNumber","ipHostNumber","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.19","2.5.5.5"
"ms-DS-Device-DN","msDS-DeviceDN","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2320","2.5.5.12"
"Driver-Name","driverName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.229","2.5.5.12"
"ms-DS-Enabled-Feature","msDS-EnabledFeature","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2061","2.5.5.1"
"MS-SQL-Keywords","mS-SQL-Keywords","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1401","2.5.5.12"
"Print-MAC-Address","printMACAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.288","2.5.5.12"
"IpNetworkNumber","ipNetworkNumber","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.20","2.5.5.5"
"ms-DS-Computer-SID","msDS-ComputerSID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2321","2.5.5.17"
"Driver-Version","driverVersion","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.276","2.5.5.9"
"ms-DS-Enabled-Feature-BL","msDS-EnabledFeatureBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2069","2.5.5.1"
"MS-SQL-Publisher","mS-SQL-Publisher","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1402","2.5.5.12"
"Print-Max-Copies","printMaxCopies","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.241","2.5.5.9"
"IpNetmaskNumber","ipNetmaskNumber","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.21","2.5.5.5"
"ms-DS-Custom-Key-Information","msDS-CustomKeyInformation","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2322","2.5.5.10"
"DS-Core-Propagation-Data","dSCorePropagationData","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1357","2.5.5.11"
"ms-DS-Entry-Time-To-Die","msDS-Entry-Time-To-Die","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1622","2.5.5.11"
"MS-SQL-AllowKnownPullSubscription","mS-SQL-AllowKnownPullSubscription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1403","2.5.5.8"
"Print-Max-Resolution-Supported","printMaxResolutionSupported","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.238","2.5.5.9"
"MacAddress","macAddress","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.22","2.5.5.5"
"ms-DS-Key-Approximate-Last-Logon-Time-Stamp","msDS-KeyApproximateLastLogonTimeStamp","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2323","2.5.5.16"
"DS-Heuristics","dSHeuristics","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.212","2.5.5.12"
"ms-DS-ExecuteScriptPassword","msDS-ExecuteScriptPassword","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1783","2.5.5.10"
"MS-SQL-AllowImmediateUpdatingSubscription","mS-SQL-AllowImmediateUpdatingSubscription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1404","2.5.5.8"
"Print-Max-X-Extent","printMaxXExtent","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.277","2.5.5.9"
"BootParameter","bootParameter","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.23","2.5.5.5"
"ms-DS-Device-Trust-Type","msDS-DeviceTrustType","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2325","2.5.5.9"
"DS-UI-Admin-Maximum","dSUIAdminMaximum","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1344","2.5.5.9"
"ms-DS-External-Key","msDS-ExternalKey","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1833","2.5.5.12"
"MS-SQL-AllowQueuedUpdatingSubscription","mS-SQL-AllowQueuedUpdatingSubscription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1405","2.5.5.8"
"Print-Max-Y-Extent","printMaxYExtent","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.278","2.5.5.9"
"BootFile","bootFile","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.24","2.5.5.5"
"ms-DS-Shadow-Principal-Sid","msDS-ShadowPrincipalSid","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2324","2.5.5.17"
"DS-UI-Admin-Notification","dSUIAdminNotification","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1343","2.5.5.12"
"ms-DS-External-Store","msDS-ExternalStore","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1834","2.5.5.12"
"MS-SQL-AllowSnapshotFilesFTPDownloading","mS-SQL-AllowSnapshotFilesFTPDownloading","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1406","2.5.5.8"
"Print-Media-Ready","printMediaReady","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.289","2.5.5.12"
"NisMapName","nisMapName","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.26","2.5.5.5"
"ms-DS-Key-Credential-Link","msDS-KeyCredentialLink","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2328","2.5.5.7"
"DS-UI-Shell-Maximum","dSUIShellMaximum","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1345","2.5.5.9"
"ms-DS-Optional-Feature-GUID","msDS-OptionalFeatureGUID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2062","2.5.5.10"
"MS-SQL-ThirdParty","mS-SQL-ThirdParty","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1407","2.5.5.8"
"Print-Media-Supported","printMediaSupported","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.299","2.5.5.12"
"NisMapEntry","nisMapEntry","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.3.6.1.1.1.1.27","2.5.5.5"
"ms-DS-Key-Credential-Link-BL","msDS-KeyCredentialLink-BL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2329","2.5.5.1"
"DSA-Signature","dSASignature","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.74","2.5.5.10"
"ms-DS-Filter-Containers","msDS-FilterContainers","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1703","2.5.5.12"
"ms-TAPI-Conference-Blob","msTAPI-ConferenceBlob","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1700","2.5.5.10"
"Print-Memory","printMemory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.282","2.5.5.9"
"msSFU-30-Search-Container","msSFU30SearchContainer","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.18.1.300","2.5.5.12"
"ms-DS-Expire-Passwords-On-Smart-Card-Only-Accounts","msDS-ExpirePasswordsOnSmartCardOnlyAccounts","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2344","2.5.5.8"
"Dynamic-LDAP-Server","dynamicLDAPServer","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.537","2.5.5.1"
"ms-DS-Has-Instantiated-NCs","msDS-HasInstantiatedNCs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1709","2.5.5.7"
"ms-TAPI-Ip-Address","msTAPI-IpAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1701","2.5.5.12"
"Print-Min-X-Extent","printMinXExtent","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.279","2.5.5.9"
"msSFU-30-Key-Attributes","msSFU30KeyAttributes","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.18.1.301","2.5.5.12"
"ms-DS-User-Allowed-NTLM-Network-Authentication","msDS-UserAllowedNTLMNetworkAuthentication","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2348","2.5.5.8"
"E-mail-Addresses","mail","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.3","2.5.5.12"
"ms-DS-Has-Domain-NCs","msDS-HasDomainNCs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1820","2.5.5.1"
"ms-TAPI-Protocol-Id","msTAPI-ProtocolId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1699","2.5.5.12"
"Print-Min-Y-Extent","printMinYExtent","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.280","2.5.5.9"
"msSFU-30-Field-Separator","msSFU30FieldSeparator","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.18.1.302","2.5.5.12"
"ms-DS-Service-Allowed-NTLM-Network-Authentication","msDS-ServiceAllowedNTLMNetworkAuthentication","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2349","2.5.5.8"
"EFSPolicy","eFSPolicy","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.268","2.5.5.10"
"ms-DS-Has-Master-NCs","msDS-hasMasterNCs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1836","2.5.5.1"
"ms-TAPI-Unique-Identifier","msTAPI-uid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1698","2.5.5.12"
"Print-Network-Address","printNetworkAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.287","2.5.5.12"
"msSFU-30-Intra-Field-Separator","msSFU30IntraFieldSeparator","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.18.1.303","2.5.5.12"
"ms-DS-Strong-NTLM-Policy","msDS-StrongNTLMPolicy","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2350","2.5.5.9"
"Employee-ID","employeeID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.35","2.5.5.12"
"ms-DS-Host-Service-Account","msDS-HostServiceAccount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2056","2.5.5.1"
"ms-WMI-Author","msWMI-Author","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1623","2.5.5.12"
"Print-Notify","printNotify","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.272","2.5.5.12"
"msSFU-30-Search-Attributes","msSFU30SearchAttributes","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.18.1.304","2.5.5.12"
"ms-DS-Source-Anchor","msDS-SourceAnchor","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2352","2.5.5.12"
"Employee-Number","employeeNumber","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.610","2.5.5.12"
"ms-DS-Host-Service-Account-BL","msDS-HostServiceAccountBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2057","2.5.5.1"
"ms-WMI-ChangeDate","msWMI-ChangeDate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1624","2.5.5.12"
"Print-Number-Up","printNumberUp","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.290","2.5.5.9"
"msSFU-30-Result-Attributes","msSFU30ResultAttributes","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.18.1.305","2.5.5.12"
"ms-DS-Object-SOA","msDS-ObjectSoa","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2353","2.5.5.12"
"Employee-Type","employeeType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.613","2.5.5.12"
"ms-DS-Integer","msDS-Integer","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1835","2.5.5.9"
"ms-WMI-Class","msWMI-Class","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1676","2.5.5.12"
"Print-Orientations-Supported","printOrientationsSupported","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.240","2.5.5.12"
"msSFU-30-Map-Filter","msSFU30MapFilter","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.18.1.306","2.5.5.12"
"Enabled","Enabled","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.557","2.5.5.8"
"ms-DS-IntId","msDS-IntId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1716","2.5.5.9"
"ms-WMI-ClassDefinition","msWMI-ClassDefinition","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1625","2.5.5.12"
"Print-Owner","printOwner","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.271","2.5.5.12"
